codigo,ano,mes,ym,profundidade,nivel_piezo,rr,eto,caudal,rr_lag1,rr_lag2,eto_lag1,eto_lag2,caudal_lag1,caudal_lag2
406/27,2020,4,2020-04-01,23.53,36.47,123.700004,3.3893333333333335,224.67052631578943,27.10000138,5.6000001,2.766774193548387,2.107586206896552,116.73833333333332,225.02310344827583
406/27,2020,5,2020-05-01,23.69,36.31,45.6000004,5.3429032258064515,136.66066666666666,123.700004,27.10000138,3.3893333333333335,2.766774193548387,224.67052631578943,116.73833333333332
406/27,2020,6,2020-06-01,23.77,36.23,2.5999999999999996,5.565333333333333,114.03333333333332,45.6000004,123.700004,5.3429032258064515,3.3893333333333335,136.66066666666666,224.67052631578943
406/27,2020,7,2020-07-01,24.1,35.9,1.4,7.101612903225806,164.57225806451612,2.5999999999999996,45.6000004,5.565333333333333,5.3429032258064515,114.03333333333332,136.66066666666666
406/27,2020,8,2020-08-01,23.98,36.02,3.2,5.551612903225807,175.41774193548386,1.4,2.5999999999999996,7.101612903225806,5.565333333333333,164.57225806451612,114.03333333333332
406/27,2020,9,2020-09-01,24.03,35.97,41.200001,4.532,132.13633333333334,3.2,1.4,5.551612903225807,7.101612903225806,175.41774193548386,164.57225806451612
406/27,2020,10,2020-10-01,24.02,35.98,79.100002,2.5890322580645164,132.44774193548386,41.200001,3.2,4.532,5.551612903225807,132.13633333333334,175.41774193548386
406/27,2020,11,2020-11-01,23.75,36.25,97.6000023,1.551,345.59933333333333,79.100002,41.200001,2.5890322580645164,4.532,132.44774193548386,132.13633333333334
406/27,2020,12,2020-12-01,,,77.6000002,1.196451612903226,362.1574193548387,97.6000023,79.100002,1.551,2.5890322580645164,345.59933333333333,132.44774193548386
406/27,2021,1,2021-01-01,23.75,36.25,86.3000021,1.2303225806451612,369.4458064516129,77.6000002,97.6000023,1.196451612903226,1.551,362.1574193548387,345.59933333333333
406/27,2021,2,2021-02-01,23.77,36.23,193.1000012,1.7282142857142857,488.05642857142857,86.3000021,77.6000002,1.2303225806451612,1.196451612903226,369.4458064516129,362.1574193548387
406/27,2021,3,2021-03-01,23.85,36.15,12.0000011,2.967096774193549,357.69947368421055,193.1000012,86.3000021,1.7282142857142857,1.2303225806451612,488.05642857142857,369.4458064516129
406/27,2021,4,2021-04-01,23.56,36.44,74.6000023,3.7106666666666666,,12.0000011,193.1000012,2.967096774193549,1.7282142857142857,357.69947368421055,488.05642857142857
406/27,2021,5,2021-05-01,23.7,36.3,26.3,4.90258064516129,258.69916666666666,74.6000023,12.0000011,3.7106666666666666,2.967096774193549,,357.69947368421055
406/27,2021,6,2021-06-01,23.82,36.18,31.200001,5.673666666666667,200.39633333333333,26.3,74.6000023,4.90258064516129,3.7106666666666666,258.69916666666666,
406/27,2021,7,2021-07-01,23.82,36.18,0.0,5.89,266.79741935483867,31.200001,26.3,5.673666666666667,4.90258064516129,200.39633333333333,258.69916666666666
406/27,2021,8,2021-08-01,23.93,36.07,0.0,5.613225806451613,40.28064516129032,0.0,31.200001,5.89,5.673666666666667,266.79741935483867,200.39633333333333
406/27,2021,9,2021-09-01,23.78,36.22,39.900001,4.022,43.07533333333333,0.0,0.0,5.613225806451613,5.89,40.28064516129032,266.79741935483867
406/27,2021,10,2021-10-01,23.92,36.08,51.700001,2.7870967741935484,88.97193548387096,39.900001,0.0,4.022,5.613225806451613,43.07533333333333,40.28064516129032
406/27,2021,11,2021-11-01,,,9.9000001,1.7306666666666668,131.35666666666663,51.700001,39.900001,2.7870967741935484,4.022,88.97193548387096,43.07533333333333
406/27,2021,12,2021-12-01,23.72,36.28,101.3000004,1.230967741935484,135.8816129032258,9.9000001,51.700001,1.7306666666666668,2.7870967741935484,131.35666666666663,88.97193548387096
406/27,2022,1,2022-01-01,23.78,36.22,6.1,1.5006451612903229,142.6558064516129,101.3000004,9.9000001,1.230967741935484,1.7306666666666668,135.8816129032258,131.35666666666663
406/27,2022,2,2022-02-01,23.77,36.23,5.4,2.1775,88.51714285714286,6.1,101.3000004,1.5006451612903229,1.230967741935484,142.6558064516129,135.8816129032258
406/27,2022,3,2022-03-01,23.86,36.14,136.4000052,2.504516129032258,148.71032258064514,5.4,6.1,2.1775,1.5006451612903229,88.51714285714286,142.6558064516129
406/27,2022,4,2022-04-01,23.81,36.19,47.8,3.629,93.189,136.4000052,5.4,2.504516129032258,2.1775,148.71032258064514,88.51714285714286
406/27,2022,5,2022-05-01,24.2,35.8,2.7,5.434516129032258,143.46548387096774,47.8,136.4000052,3.629,2.504516129032258,93.189,148.71032258064514
406/27,2022,6,2022-06-01,24.18,35.82,10.5,5.713333333333334,38.852333333333334,2.7,47.8,5.434516129032258,3.629,143.46548387096774,93.189
406/27,2022,7,2022-07-01,24.28,35.72,0.0,7.043225806451613,37.18161290322581,10.5,2.7,5.713333333333334,5.434516129032258,38.852333333333334,143.46548387096774
406/27,2022,8,2022-08-01,24.39,35.61,0.0,5.662903225806452,55.574516129032254,0.0,10.5,7.043225806451613,5.713333333333334,37.18161290322581,38.852333333333334
406/27,2022,9,2022-09-01,,,61.2,3.845666666666667,54.341,0.0,0.0,5.662903225806452,7.043225806451613,55.574516129032254,37.18161290322581
406/27,2022,10,2022-10-01,24.28,35.72,64.7,2.6319354838709677,20.07870967741936,61.2,0.0,3.845666666666667,5.662903225806452,54.341,55.574516129032254
406/27,2022,11,2022-11-01,24.4,35.6,144.3000023,1.589,50.050666666666665,64.7,61.2,2.6319354838709677,3.845666666666667,20.07870967741936,54.341
406/27,2022,12,2022-12-01,,,197.500002,1.1483870967741936,941.3629032258063,144.3000023,64.7,1.589,2.6319354838709677,50.050666666666665,20.07870967741936
406/27,2023,1,2023-01-01,24.25,35.75,87.8,1.335161290322581,682.9903225806452,197.500002,144.3000023,1.1483870967741936,1.589,941.3629032258063,50.050666666666665
406/27,2023,2,2023-02-01,24.26,35.74,0.0,1.9760714285714285,323.9925,87.8,197.500002,1.335161290322581,1.1483870967741936,682.9903225806452,941.3629032258063
406/27,2023,3,2023-03-01,,,20.3,2.96,122.04290322580646,0.0,87.8,1.9760714285714285,1.335161290322581,323.9925,682.9903225806452
406/27,2023,4,2023-04-01,24.25,35.75,14.900001,4.553,78.86366666666666,20.3,0.0,2.96,1.9760714285714285,122.04290322580646,323.9925
406/27,2023,5,2023-05-01,24.27,35.73,21.2000002,5.177096774193549,40.23774193548387,14.900001,20.3,4.553,2.96,78.86366666666666,122.04290322580646
406/27,2023,6,2023-06-01,24.57,35.43,32.8000001,5.905666666666666,140.178,21.2000002,14.900001,5.177096774193549,4.553,40.23774193548387,78.86366666666666
406/27,2023,7,2023-07-01,24.65,35.35,0.0,6.269354838709678,76.09096774193549,32.8000001,21.2000002,5.905666666666666,5.177096774193549,140.178,40.23774193548387
406/27,2023,8,2023-08-01,24.58,35.42,0.0,5.784516129032258,72.02387096774193,0.0,32.8000001,6.269354838709678,5.905666666666666,76.09096774193549,140.178
406/27,2023,9,2023-09-01,24.51,35.49,51.2000011,4.08,78.71900000000001,0.0,0.0,5.784516129032258,6.269354838709678,72.02387096774193,76.09096774193549
406/27,2023,10,2023-10-01,24.49,35.51,212.9000029,2.879032258064516,197.23193548387096,51.2000011,0.0,4.08,5.784516129032258,78.71900000000001,72.02387096774193
406/27,2023,11,2023-11-01,24.395,35.605000000000004,120.400003,1.4896666666666667,362.382,212.9000029,51.2000011,2.879032258064516,4.08,197.23193548387096,78.71900000000001
406/27,2023,12,2023-12-01,24.39,35.61,42.0,1.2196774193548388,500.1416129032258,120.400003,212.9000029,1.4896666666666667,2.879032258064516,362.382,197.23193548387096
406/27,2024,1,2024-01-01,24.35,35.65,109.0000013,1.409032258064516,811.5654838709677,42.0,120.400003,1.2196774193548388,1.4896666666666667,500.1416129032258,362.382
406/27,2024,2,2024-02-01,24.39,35.61,73.0000014,1.977241379310345,639.0437931034483,109.0000013,42.0,1.409032258064516,1.2196774193548388,811.5654838709677,500.1416129032258
406/27,2024,3,2024-03-01,24.27,35.73,131.3000026,2.6348387096774197,796.5616129032258,73.0000014,109.0000013,1.977241379310345,1.409032258064516,639.0437931034483,811.5654838709677
406/27,2024,4,2024-04-01,24.24,35.76,38.3000006,4.119,553.6610000000001,131.3000026,73.0000014,2.6348387096774197,1.977241379310345,796.5616129032258,639.0437931034483
406/27,2024,5,2024-05-01,24.23,35.77,11.8000006,4.896451612903226,162.42032258064515,38.3000006,131.3000026,4.119,2.6348387096774197,553.6610000000001,796.5616129032258
406/27,2024,6,2024-06-01,24.3,35.7,17.900000300000002,5.45,265.02933333333334,11.8000006,38.3000006,4.896451612903226,4.119,162.42032258064515,553.6610000000001
406/27,2024,7,2024-07-01,24.27,35.73,,,300.47967741935486,17.900000300000002,11.8000006,5.45,4.896451612903226,265.02933333333334,162.42032258064515
406/27,2024,8,2024-08-01,24.64,35.36,,,219.8158064516129,,17.900000300000002,,5.45,300.47967741935486,265.02933333333334
406/27,2024,9,2024-09-01,24.42,35.58,,,161.85466666666667,,,,,219.8158064516129,300.47967741935486
406/27,2024,10,2024-10-01,24.29,35.71,,,306.5641935483871,,,,,161.85466666666667,219.8158064516129
406/27,2024,11,2024-11-01,24.15,35.85,,,203.998,,,,,306.5641935483871,161.85466666666667
406/27,2024,12,2024-12-01,24.11,35.89,,,222.3890322580645,,,,,203.998,306.5641935483871
406/27,2025,1,2025-01-01,24.1,35.9,,,459.9729032258064,,,,,222.3890322580645,203.998
406/27,2025,2,2025-02-01,,,,,765.3314285714285,,,,,459.9729032258064,222.3890322580645
406/27,2025,3,2025-03-01,,,,,902.1607692307692,,,,,765.3314285714285,459.9729032258064
406/97,2000,1,2000-01-01,24.17,34.83,21.6,1.407741935483871,185.3029032258065,,,,,,
406/97,2000,2,2000-02-01,24.25,34.75,2.0,2.1551724137931036,90.41,21.6,,1.407741935483871,,185.3029032258065,
406/97,2000,3,2000-03-01,24.36,34.64,17.4,3.239032258064516,66.97967741935483,2.0,21.6,2.1551724137931036,1.407741935483871,90.41,185.3029032258065
406/97,2000,4,2000-04-01,24.26,34.74,146.1000043,2.902,144.69500000000002,17.4,2.0,3.239032258064516,2.1551724137931036,66.97967741935483,90.41
406/97,2000,5,2000-05-01,24.31,34.69,79.2000006,4.731935483870967,356.5016129032258,146.1000043,17.4,2.902,3.239032258064516,144.69500000000002,66.97967741935483
406/97,2000,6,2000-06-01,24.38,34.62,0.0,6.074,78.21866666666666,79.2000006,146.1000043,4.731935483870967,2.902,356.5016129032258,144.69500000000002
406/97,2000,7,2000-07-01,24.7,34.3,5.5,6.244516129032258,82.85612903225807,0.0,79.2000006,6.074,4.731935483870967,78.21866666666666,356.5016129032258
406/97,2000,8,2000-08-01,24.8,34.2,2.7,5.628064516129032,132.34032258064516,5.5,0.0,6.244516129032258,6.074,82.85612903225807,78.21866666666666
406/97,2000,9,2000-09-01,24.9,34.1,6.8000001,4.371333333333333,410.36,2.7,5.5,5.628064516129032,6.244516129032258,132.34032258064516,82.85612903225807
406/97,2000,10,2000-10-01,24.89,34.11,47.200002,2.5964516129032256,220.84451612903223,6.8000001,2.7,4.371333333333333,5.628064516129032,410.36,132.34032258064516
406/97,2000,11,2000-11-01,24.89,34.11,150.1000015,1.401333333333333,167.375,47.200002,6.8000001,2.5964516129032256,4.371333333333333,220.84451612903223,410.36
406/97,2000,12,2000-12-01,24.8,34.2,246.5000023,1.0816129032258064,1447.9051612903224,150.1000015,47.200002,1.401333333333333,2.5964516129032256,167.375,220.84451612903223
406/97,2001,1,2001-01-01,,,145.9000011,1.2129032258064516,2913.79,246.5000023,150.1000015,1.0816129032258064,1.401333333333333,1447.9051612903224,167.375
406/97,2001,2,2001-02-01,24.6,34.4,70.6000009,1.8682142857142856,1804.553571428571,145.9000011,246.5000023,1.2129032258064516,1.0816129032258064,2913.79,1447.9051612903224
406/97,2001,3,2001-03-01,24.49,34.51,126.8000001,2.4035483870967744,1893.2290322580643,70.6000009,145.9000011,1.8682142857142856,1.2129032258064516,1804.553571428571,2913.79
406/97,2001,4,2001-04-01,,,14.6,3.8133333333333335,441.2176666666667,126.8000001,70.6000009,2.4035483870967744,1.8682142857142856,1893.2290322580643,1804.553571428571
406/97,2001,5,2001-05-01,24.41,34.59,33.2000003,5.194516129032258,224.12451612903223,14.6,126.8000001,3.8133333333333335,2.4035483870967744,441.2176666666667,1893.2290322580643
406/97,2001,6,2001-06-01,,,19.300001,6.2669999999999995,174.23966666666666,33.2000003,14.6,5.194516129032258,3.8133333333333335,224.12451612903223,441.2176666666667
406/97,2001,7,2001-07-01,,,2.3,5.540645161290322,99.31483870967745,19.300001,33.2000003,6.2669999999999995,5.194516129032258,174.23966666666666,224.12451612903223
406/97,2001,8,2001-08-01,,,0.0,5.425806451612903,193.82548387096776,2.3,19.300001,5.540645161290322,6.2669999999999995,99.31483870967745,174.23966666666666
406/97,2001,9,2001-09-01,,,30.7000006,4.2556666666666665,154.03566666666666,0.0,2.3,5.425806451612903,5.540645161290322,193.82548387096776,99.31483870967745
406/97,2001,10,2001-10-01,,,103.0000015,2.342258064516129,,30.7000006,0.0,4.2556666666666665,5.425806451612903,154.03566666666666,193.82548387096776
406/97,2001,11,2001-11-01,,,17.5,1.578,130.31333333333333,103.0000015,30.7000006,2.342258064516129,4.2556666666666665,,154.03566666666666
406/97,2001,12,2001-12-01,,,24.7000001,1.110322580645161,150.8283870967742,17.5,103.0000015,1.578,2.342258064516129,130.31333333333333,
406/97,2002,1,2002-01-01,,,85.9000011,1.4125806451612903,135.92838709677417,24.7000001,17.5,1.110322580645161,1.578,150.8283870967742,130.31333333333333
406/97,2002,2,2002-02-01,,,30.0000004,2.0485714285714285,76.5175,85.9000011,24.7000001,1.4125806451612903,1.110322580645161,135.92838709677417,150.8283870967742
406/97,2002,3,2002-03-01,,,90.600002,2.99741935483871,245.33967741935484,30.0000004,85.9000011,2.0485714285714285,1.4125806451612903,76.5175,135.92838709677417
406/97,2002,4,2002-04-01,23.73,35.27,47.5000001,3.9853333333333336,158.975,90.600002,30.0000004,2.99741935483871,2.0485714285714285,245.33967741935484,76.5175
406/97,2002,5,2002-05-01,23.81,35.19,10.4000003,4.774193548387097,85.35451612903225,47.5000001,90.600002,3.9853333333333336,2.99741935483871,158.975,245.33967741935484
406/97,2002,6,2002-06-01,23.94,35.06,1.6,5.819999999999999,122.589,10.4000003,47.5000001,4.774193548387097,3.9853333333333336,85.35451612903225,158.975
406/97,2002,7,2002-07-01,24.04,34.96,0.0,5.97516129032258,82.33387096774193,1.6,10.4000003,5.819999999999999,4.774193548387097,122.589,85.35451612903225
406/97,2002,8,2002-08-01,,,0.0,5.428064516129033,69.56387096774193,0.0,1.6,5.97516129032258,5.819999999999999,82.33387096774193,122.589
406/97,2002,9,2002-09-01,,,81.5000005,3.417666666666667,63.498333333333335,0.0,0.0,5.428064516129033,5.97516129032258,69.56387096774193,82.33387096774193
406/97,2002,10,2002-10-01,,,75.6000003,2.325806451612903,63.92161290322581,81.5000005,0.0,3.417666666666667,5.428064516129033,63.498333333333335,69.56387096774193
406/97,2002,11,2002-11-01,,,129.7000024,1.4673333333333334,188.95066666666668,75.6000003,81.5000005,2.325806451612903,3.417666666666667,63.92161290322581,63.498333333333335
406/97,2002,12,2002-12-01,,,122.2000014,1.1570967741935485,906.6035483870968,129.7000024,75.6000003,1.4673333333333334,2.325806451612903,188.95066666666668,63.92161290322581
406/97,2003,1,2003-01-01,,,96.9000003,1.3170967741935484,1357.2474193548387,122.2000014,129.7000024,1.1570967741935485,1.4673333333333334,906.6035483870968,188.95066666666668
406/97,2003,2,2003-02-01,,,98.5000013,1.7389285714285714,650.0296428571429,96.9000003,122.2000014,1.3170967741935484,1.1570967741935485,1357.2474193548387,906.6035483870968
406/97,2003,3,2003-03-01,,,64.7000003,2.8629032258064515,630.12,98.5000013,96.9000003,1.7389285714285714,1.3170967741935484,650.0296428571429,1357.2474193548387
406/97,2003,4,2003-04-01,,,77.600001,3.5516666666666667,469.5293333333333,64.7000003,98.5000013,2.8629032258064515,1.7389285714285714,630.12,650.0296428571429
406/97,2003,5,2003-05-01,,,5.5,5.514193548387096,208.8858064516129,77.600001,64.7000003,3.5516666666666667,2.8629032258064515,469.5293333333333,630.12
406/97,2003,6,2003-06-01,25.25,33.75,2.4,6.071333333333333,158.13366666666667,5.5,77.600001,5.514193548387096,3.5516666666666667,208.8858064516129,469.5293333333333
406/97,2003,7,2003-07-01,27.47,31.53,2.1000001,6.0925806451612905,114.2158064516129,2.4,5.5,6.071333333333333,5.514193548387096,158.13366666666667,208.8858064516129
406/97,2003,8,2003-08-01,27.56,31.44,17.4,5.815161290322581,103.45290322580644,2.1000001,2.4,6.0925806451612905,6.071333333333333,114.2158064516129,158.13366666666667
406/97,2003,9,2003-09-01,27.57,31.43,24.7,4.480666666666666,164.15633333333332,17.4,2.1000001,5.815161290322581,6.0925806451612905,103.45290322580644,114.2158064516129
406/97,2003,10,2003-10-01,27.62,31.38,146.1000013,2.389032258064516,179.22516129032255,24.7,17.4,4.480666666666666,5.815161290322581,164.15633333333332,103.45290322580644
406/97,2003,11,2003-11-01,27.56,31.44,87.900001,1.458,512.9306666666666,146.1000013,24.7,2.389032258064516,4.480666666666666,179.22516129032255,164.15633333333332
406/97,2003,12,2003-12-01,,,62.000000240000006,1.1712903225806452,958.9690322580644,87.900001,146.1000013,1.458,2.389032258064516,512.9306666666666,179.22516129032255
406/97,2004,1,2004-01-01,27.39,31.61,64.8,1.3480645161290323,245.8132258064516,62.000000240000006,87.900001,1.1712903225806452,1.458,958.9690322580644,512.9306666666666
406/97,2004,2,2004-02-01,,,49.500001,1.8689655172413793,481.3206896551724,64.8,62.000000240000006,1.3480645161290323,1.1712903225806452,245.8132258064516,958.9690322580644
406/97,2004,3,2004-03-01,,,43.000001,2.7880645161290323,278.14580645161294,49.500001,64.8,1.8689655172413793,1.3480645161290323,481.3206896551724,245.8132258064516
406/97,2004,4,2004-04-01,,,20.700001,4.133,159.83033333333333,43.000001,49.500001,2.7880645161290323,1.8689655172413793,278.14580645161294,481.3206896551724
406/97,2004,5,2004-05-01,,,12.6000003,5.0770967741935475,156.22096774193548,20.700001,43.000001,4.133,2.7880645161290323,159.83033333333333,278.14580645161294
406/97,2004,6,2004-06-01,,,0.0,6.668333333333334,97.09733333333334,12.6000003,20.700001,5.0770967741935475,4.133,156.22096774193548,159.83033333333333
406/97,2004,7,2004-07-01,,,0.0,6.438387096774194,88.82354838709678,0.0,12.6000003,6.668333333333334,5.0770967741935475,97.09733333333334,156.22096774193548
406/97,2004,8,2004-08-01,,,11.6000003,5.218709677419355,91.5941935483871,0.0,0.0,6.438387096774194,6.668333333333334,88.82354838709678,97.09733333333334
406/97,2004,9,2004-09-01,,,18.3,4.450666666666667,109.36966666666667,11.6000003,0.0,5.218709677419355,6.438387096774194,91.5941935483871,88.82354838709678
406/97,2004,10,2004-10-01,,,140.30000130000002,2.5461290322580648,136.30548387096775,18.3,11.6000003,4.450666666666667,5.218709677419355,109.36966666666667,91.5941935483871
406/97,2004,11,2004-11-01,,,38.6,1.6803333333333337,191.3622222222222,140.30000130000002,18.3,2.5461290322580648,4.450666666666667,136.30548387096775,109.36966666666667
406/97,2004,12,2004-12-01,,,10.6000002,1.2396774193548388,261.97125,38.6,140.30000130000002,1.6803333333333337,2.5461290322580648,191.3622222222222,136.30548387096775
406/97,2005,1,2005-01-01,,,0.0,1.5212903225806451,65.58576923076923,10.6000002,38.6,1.2396774193548388,1.6803333333333337,261.97125,191.3622222222222
406/97,2005,2,2005-02-01,,,1.9,1.9903571428571427,44.97035714285715,0.0,10.6000002,1.5212903225806451,1.2396774193548388,65.58576923076923,261.97125
406/97,2005,3,2005-03-01,,,44.3000023,3.011290322580645,75.99096774193549,1.9,0.0,1.9903571428571427,1.5212903225806451,44.97035714285715,65.58576923076923
406/97,2005,4,2005-04-01,24.65,34.35,18.6,4.048333333333334,33.477333333333334,44.3000023,1.9,3.011290322580645,1.9903571428571427,75.99096774193549,44.97035714285715
406/97,2005,5,2005-05-01,25.16,33.84,25.0000005,5.2058064516129035,23.065333333333335,18.6,44.3000023,4.048333333333334,3.011290322580645,33.477333333333334,75.99096774193549
406/97,2005,6,2005-06-01,24.79,34.21,0.0,6.567333333333334,,25.0000005,18.6,5.2058064516129035,4.048333333333334,23.065333333333335,33.477333333333334
406/97,2005,7,2005-07-01,24.87,34.13,5.9,6.248709677419355,0.9166666666666666,0.0,25.0000005,6.567333333333334,5.2058064516129035,,23.065333333333335
406/97,2005,8,2005-08-01,25.0,34.0,1.5,6.229354838709677,27.462903225806453,5.9,0.0,6.248709677419355,6.567333333333334,0.9166666666666666,
406/97,2005,9,2005-09-01,25.09,33.91,4.4,4.6306666666666665,31.61652173913043,1.5,5.9,6.229354838709677,6.248709677419355,27.462903225806453,0.9166666666666666
406/97,2005,10,2005-10-01,,,159.8000005,2.6141935483870964,,4.4,1.5,4.6306666666666665,6.229354838709677,31.61652173913043,27.462903225806453
406/97,2005,11,2005-11-01,,,100.7000016,1.4780000000000002,83.22,159.8000005,4.4,2.6141935483870964,4.6306666666666665,,31.61652173913043
406/97,2005,12,2005-12-01,,,43.3000001,1.219032258064516,75.13666666666667,100.7000016,159.8000005,1.4780000000000002,2.6141935483870964,83.22,
406/97,2006,1,2006-01-01,25.05,33.95,47.2000001,1.335161290322581,17.456666666666667,43.3000001,100.7000016,1.219032258064516,1.4780000000000002,75.13666666666667,83.22
406/97,2006,2,2006-02-01,25.6,33.4,58.6000005,1.866428571428571,79.73461538461538,47.2000001,43.3000001,1.335161290322581,1.219032258064516,17.456666666666667,75.13666666666667
406/97,2006,3,2006-03-01,26.14,32.86,111.9000024,2.6129032258064515,198.92903225806452,58.6000005,47.2000001,1.866428571428571,1.335161290322581,79.73461538461538,17.456666666666667
406/97,2006,4,2006-04-01,25.29,33.71,36.900002099999995,3.990666666666667,170.051,111.9000024,58.6000005,2.6129032258064515,1.866428571428571,198.92903225806452,79.73461538461538
406/97,2006,5,2006-05-01,25.13,33.87,0.0,5.622258064516129,126.54064516129031,36.900002099999995,111.9000024,3.990666666666667,2.6129032258064515,170.051,198.92903225806452
406/97,2006,6,2006-06-01,25.11,33.89,37.8,5.829666666666666,93.23833333333332,0.0,36.900002099999995,5.622258064516129,3.990666666666667,126.54064516129031,170.051
406/97,2006,7,2006-07-01,26.03,32.97,0.0,6.507741935483871,120.88322580645162,37.8,0.0,5.829666666666666,5.622258064516129,93.23833333333332,126.54064516129031
406/97,2006,8,2006-08-01,25.32,33.68,7.3,6.231612903225806,105.47,0.0,37.8,6.507741935483871,5.829666666666666,120.88322580645162,93.23833333333332
406/97,2006,9,2006-09-01,25.85,33.15,53.0000001,4.271,45.233333333333334,7.3,0.0,6.231612903225806,6.507741935483871,105.47,120.88322580645162
406/97,2006,10,2006-10-01,26.06,32.94,218.900002,2.4422580645161287,273.491935483871,53.0000001,7.3,4.271,6.231612903225806,45.233333333333334,105.47
406/97,2006,11,2006-11-01,25.15,33.85,215.0000011,1.4993333333333332,1450.5243333333335,218.900002,53.0000001,2.4422580645161287,4.271,273.491935483871,45.233333333333334
406/97,2006,12,2006-12-01,25.23,33.77,47.600000099999995,1.1987096774193549,1228.945806451613,215.0000011,218.900002,1.4993333333333332,2.4422580645161287,1450.5243333333335,273.491935483871
406/97,2007,1,2007-01-01,25.2,33.8,33.4,1.3393548387096774,284.7335483870968,47.600000099999995,215.0000011,1.1987096774193549,1.4993333333333332,1228.945806451613,1450.5243333333335
406/97,2007,2,2007-02-01,25.54,33.46,88.0000014,1.8560714285714288,478.54535714285714,33.4,47.600000099999995,1.3393548387096774,1.1987096774193549,284.7335483870968,1228.945806451613
406/97,2007,3,2007-03-01,25.0,34.0,7.600000140000001,2.8677419354838714,337.6190322580645,88.0000014,33.4,1.8560714285714288,1.3393548387096774,478.54535714285714,284.7335483870968
406/97,2007,4,2007-04-01,25.01,33.99,24.9000001,4.052333333333333,79.92766666666667,7.600000140000001,88.0000014,2.8677419354838714,1.8560714285714288,337.6190322580645,478.54535714285714
406/97,2007,5,2007-05-01,25.0,34.0,35.2000004,4.9880645161290325,93.62774193548388,24.9000001,7.600000140000001,4.052333333333333,2.8677419354838714,79.92766666666667,337.6190322580645
406/97,2007,6,2007-06-01,25.06,33.94,44.5,5.492,126.242,35.2000004,24.9000001,4.9880645161290325,4.052333333333333,93.62774193548388,79.92766666666667
406/97,2007,7,2007-07-01,25.29,33.71,1.8000001,6.272903225806452,383.1809677419355,44.5,35.2000004,5.492,4.9880645161290325,126.242,93.62774193548388
406/97,2007,8,2007-08-01,25.37,33.63,1.3000001,5.58225806451613,178.1690322580645,1.8000001,44.5,6.272903225806452,5.492,383.1809677419355,126.242
406/97,2007,9,2007-09-01,26.31,32.69,75.500002,4.272,108.711,1.3000001,1.8000001,5.58225806451613,6.272903225806452,178.1690322580645,383.1809677419355
406/97,2007,10,2007-10-01,25.3,33.7,6.9000001,2.8770967741935483,305.8693548387097,75.500002,1.3000001,4.272,5.58225806451613,108.711,178.1690322580645
406/97,2007,11,2007-11-01,25.31,33.69,52.4000003,1.946,144.624,6.9000001,75.500002,2.8770967741935483,4.272,305.8693548387097,108.711
406/97,2007,12,2007-12-01,25.25,33.75,23.1000001,1.2658064516129033,113.668,52.4000003,6.9000001,1.946,2.8770967741935483,144.624,305.8693548387097
406/97,2008,1,2008-01-01,25.28,33.72,71.8000021,1.472258064516129,108.87428571428572,23.1000001,52.4000003,1.2658064516129033,1.946,113.668,144.624
406/97,2008,2,2008-02-01,25.3,33.7,85.000001,2.0151724137931035,159.95499999999998,71.8000021,23.1000001,1.472258064516129,1.2658064516129033,108.87428571428572,113.668
406/97,2008,3,2008-03-01,,,30.200000000000003,2.8438709677419354,86.38454545454546,85.000001,71.8000021,2.0151724137931035,1.472258064516129,159.95499999999998,108.87428571428572
406/97,2008,4,2008-04-01,25.37,33.63,119.1,3.991333333333333,276.9222222222222,30.200000000000003,85.000001,2.8438709677419354,2.0151724137931035,86.38454545454546,159.95499999999998
406/97,2008,5,2008-05-01,25.31,33.69,52.2000001,4.250967741935484,151.0374193548387,119.1,30.200000000000003,3.991333333333333,2.8438709677419354,276.9222222222222,86.38454545454546
406/97,2008,6,2008-06-01,25.37,33.63,0.0,6.385999999999999,147.05366666666666,52.2000001,119.1,4.250967741935484,3.991333333333333,151.0374193548387,276.9222222222222
406/97,2008,7,2008-07-01,25.46,33.54,0.0,6.038709677419354,197.4641935483871,0.0,52.2000001,6.385999999999999,4.250967741935484,147.05366666666666,151.0374193548387
406/97,2008,8,2008-08-01,25.52,33.48,0.0,5.393548387096774,216.8761290322581,0.0,0.0,6.038709677419354,6.385999999999999,197.4641935483871,147.05366666666666
406/97,2008,9,2008-09-01,25.58,33.42,9.7000001,4.108,99.53733333333334,0.0,0.0,5.393548387096774,6.038709677419354,216.8761290322581,197.4641935483871
406/97,2008,10,2008-10-01,25.56,33.44,52.7000001,2.6835483870967742,45.1058064516129,9.7000001,0.0,4.108,5.393548387096774,99.53733333333334,216.8761290322581
406/97,2008,11,2008-11-01,27.53,31.47,31.1000003,1.675,39.70366666666666,52.7000001,9.7000001,2.6835483870967742,4.108,45.1058064516129,99.53733333333334
406/97,2008,12,2008-12-01,27.63,31.37,78.9000005,1.1445161290322583,69.94258064516129,31.1000003,52.7000001,1.675,2.6835483870967742,39.70366666666666,45.1058064516129
406/97,2009,1,2009-01-01,27.58,31.42,128.700001,1.1135483870967744,136.1309677419355,78.9000005,31.1000003,1.1445161290322583,1.675,69.94258064516129,39.70366666666666
406/97,2009,2,2009-02-01,25.53,33.47,46.900001,2.0403571428571428,358.2242857142857,128.700001,78.9000005,1.1135483870967744,1.1445161290322583,136.1309677419355,69.94258064516129
